order_id,customer_id,product_id,category,brand,price,quantity,order_date,city
ORD13568,CUST776,PRD290,Electronics,Apple,504.00,1,2024-03-27,Mumbai
ORD13568,CUST776,PRD170,Home & Kitchen,Hawkins,493.00,2,2024-03-27,Mumbai
ORD13569,CUST101,PRD253,Home & Kitchen,Milton,1106.00,1,2024-03-27,Mumbai
ORD13570,CUST156,PRD176,Home & Kitchen,Borosil,459.00,1,2024-03-27,Mumbai
ORD13571,CUST571,PRD298,Home & Kitchen,Borosil,4499.00,1,2024-03-27,Delhi
ORD13571,CUST571,PRD208,Electronics,Boult,7315.00,1,2024-03-27,Delhi
ORD13571,CUST571,PRD317,Home & Kitchen,Butterfly,2280.00,1,2024-03-27,Delhi
ORD13572,CUST778,PRD491,Electronics,Boat,1154.00,1,2024-03-27,Chennai
ORD13573,CUST401,PRD513,Sports,Decathlon,3680.00,1,2024-03-27,Mumbai
ORD13574,CUST154,PRD178,Beauty,Maybelline,1099.00,3,2024-03-27,Mumbai
ORD13575,CUST1119,PRD410,Electronics,OnePlus,4071.00,1,2024-03-27,Delhi
ORD13575,CUST1119,PRD061,Home & Kitchen,Prestige,1999.00,1,2024-03-27,Delhi
ORD13575,CUST1119,PRD054,Sports,Nike,1327.00,2,2024-03-27,Delhi
ORD13576,CUST626,PRD247,Sports,Campus,1130.00,2,2024-03-27,Mumbai
ORD13576,CUST626,PRD062,Home & Kitchen,Cello,1709.00,1,2024-03-27,Mumbai
ORD13576,CUST626,PRD225,Electronics,Samsung,469.00,1,2024-03-27,Mumbai
ORD13577,CUST1424,PRD405,Beauty,Maybelline,227.00,2,2024-03-27,Ahmedabad
ORD13578,CUST707,PRD288,Electronics,Realme,472.00,1,2024-03-28,Mumbai
ORD13578,CUST707,PRD506,Fashion,Allen Solly,745.00,2,2024-03-28,Mumbai
ORD13578,CUST707,PRD287,Beauty,Plum,178.00,2,2024-03-28,Mumbai
ORD13579,CUST1292,PRD229,Electronics,Boat,976.00,1,2024-03-28,Hyderabad
ORD13579,CUST1292,PRD197,Sports,Cosco,3499.00,1,2024-03-28,Hyderabad
ORD13580,CUST253,PRD374,Electronics,Samsung,1706.00,2,2024-03-28,Mumbai
ORD13580,CUST253,PRD521,Beauty,Plum,303.00,4,2024-03-28,Mumbai
ORD13580,CUST253,PRD039,Beauty,Himalaya,936.00,1,2024-03-28,Mumbai
ORD13581,CUST960,PRD427,Beauty,Biotique,217.00,2,2024-03-28,Ahmedabad
ORD13582,CUST474,PRD174,Fashion,Bata,1462.00,1,2024-03-28,Hyderabad
ORD13583,CUST1074,PRD163,Electronics,Realme,1801.00,1,2024-03-28,Kolkata
ORD13583,CUST1074,PRD197,Sports,Cosco,3499.00,1,2024-03-28,Kolkata
ORD13584,CUST208,PRD410,Electronics,OnePlus,4071.00,1,2024-03-28,Mumbai
ORD13585,CUST1355,PRD094,Books,Rupa,415.00,5,2024-03-28,Hyderabad
ORD13586,CUST1033,PRD163,Electronics,Realme,1801.00,1,2024-03-28,Chennai
ORD13587,CUST007,PRD174,Fashion,Bata,1462.00,2,2024-03-28,Mumbai
ORD13588,CUST576,PRD513,Sports,Decathlon,3680.00,1,2024-03-28,Mumbai
ORD13588,CUST576,PRD105,Beauty,Biotique,179.00,2,2024-03-28,Mumbai
ORD13589,CUST1063,PRD118,Home & Kitchen,Hawkins,2389.00,1,2024-03-28,Bengaluru
ORD13590,CUST1122,PRD058,Electronics,Mi,2999.00,1,2024-03-28,Pune
ORD13590,CUST1122,PRD195,Books,Bloomsbury,599.00,1,2024-03-28,Pune
ORD13591,CUST965,PRD140,Home & Kitchen,Prestige,2499.00,1,2024-03-28,Mumbai
ORD13592,CUST178,PRD143,Books,Rupa,497.00,3,2024-03-28,Mumbai
ORD13593,CUST622,PRD461,Fashion,Peter England,1071.00,2,2024-03-28,Delhi
ORD13594,CUST313,PRD051,Fashion,Woodland,755.00,1,2024-03-28,Bengaluru
ORD13594,CUST313,PRD419,Electronics,Boat,849.00,1,2024-03-28,Bengaluru
ORD13594,CUST313,PRD584,Sports,Nike,202.00,2,2024-03-28,Bengaluru
ORD13595,CUST1499,PRD441,Electronics,Sony,8613.00,1,2024-03-28,Ahmedabad
ORD13595,CUST1499,PRD548,Electronics,Boult,2691.00,1,2024-03-28,Ahmedabad
ORD13596,CUST106,PRD572,Electronics,Apple,1534.00,1,2024-03-28,Bengaluru
ORD13596,CUST106,PRD341,Electronics,Noise,196.00,1,2024-03-28,Bengaluru
ORD13597,CUST397,PRD363,Home & Kitchen,Milton,399.00,1,2024-03-28,Pune
ORD13598,CUST1136,PRD392,Home & Kitchen,Pigeon,1205.00,1,2024-03-28,Bengaluru
ORD13598,CUST1136,PRD372,Beauty,Biotique,415.00,2,2024-03-28,Bengaluru
ORD13598,CUST1136,PRD468,Electronics,Mi,1890.00,1,2024-03-28,Bengaluru
ORD13598,CUST1136,PRD140,Home & Kitchen,Prestige,2499.00,1,2024-03-28,Bengaluru
ORD13599,CUST977,PRD519,Sports,Adidas,826.00,1,2024-03-28,Mumbai
ORD13599,CUST977,PRD163,Electronics,Realme,1801.00,1,2024-03-28,Mumbai
ORD13599,CUST977,PRD162,Beauty,Nivea,177.00,1,2024-03-28,Mumbai
ORD13600,CUST504,PRD225,Electronics,Samsung,469.00,1,2024-03-28,Hyderabad
ORD13600,CUST504,PRD563,Electronics,Samsung,443.00,2,2024-03-28,Hyderabad
ORD13600,CUST504,PRD397,Sports,Decathlon,1292.00,2,2024-03-28,Hyderabad
ORD13601,CUST898,PRD040,Electronics,Apple,817.00,1,2024-03-28,Kolkata
ORD13602,CUST1078,PRD197,Sports,Cosco,3499.00,1,2024-03-28,Hyderabad
ORD13603,CUST714,PRD197,Sports,Cosco,3499.00,1,2024-03-28,Delhi
ORD13604,CUST1280,PRD401,Electronics,Realme,1790.00,3,2024-03-28,Hyderabad
ORD13605,CUST1047,PRD020,Beauty,Maybelline,169.00,2,2024-03-28,Mumbai
ORD13606,CUST565,PRD121,Beauty,Biotique,1199.00,1,2024-03-28,Hyderabad
ORD13607,CUST435,PRD317,Home & Kitchen,Butterfly,2280.00,1,2024-03-28,Delhi
ORD13608,CUST114,PRD434,Home & Kitchen,Cello,2260.00,1,2024-03-28,Chennai
ORD13609,CUST180,PRD049,Home & Kitchen,Milton,1532.00,1,2024-03-28,Delhi
ORD13609,CUST180,PRD410,Electronics,OnePlus,4071.00,1,2024-03-28,Delhi
ORD13610,CUST997,PRD292,Home & Kitchen,Cello,2099.00,1,2024-03-28,Bengaluru
ORD13610,CUST997,PRD584,Sports,Nike,202.00,4,2024-03-28,Bengaluru
ORD13611,CUST188,PRD065,Electronics,Sony,211.00,1,2024-03-28,Pune
ORD13611,CUST188,PRD096,Electronics,Mi,167.00,1,2024-03-28,Pune
ORD13612,CUST1306,PRD514,Electronics,Samsung,170.00,2,2024-03-28,Delhi
ORD13612,CUST1306,PRD522,Fashion,Woodland,302.00,2,2024-03-28,Delhi
ORD13613,CUST1282,PRD129,Home & Kitchen,Pigeon,728.00,1,2024-03-28,Delhi
ORD13613,CUST1282,PRD091,Home & Kitchen,Cello,349.00,5,2024-03-28,Delhi
ORD13613,CUST1282,PRD509,Electronics,Noise,1956.00,1,2024-03-28,Delhi
ORD13613,CUST1282,PRD026,Home & Kitchen,Milton,781.00,1,2024-03-28,Delhi
ORD13614,CUST881,PRD564,Fashion,Peter England,647.00,1,2024-03-28,Kolkata
ORD13615,CUST1094,PRD307,Books,Rupa,1199.00,2,2024-03-28,Ahmedabad
ORD13616,CUST069,PRD163,Electronics,Realme,1801.00,1,2024-03-28,Mumbai
ORD13617,CUST811,PRD517,Fashion,Biba,1273.00,2,2024-03-28,Kolkata
ORD13617,CUST811,PRD349,Books,Bloomsbury,864.00,1,2024-03-28,Kolkata
ORD13617,CUST811,PRD202,Sports,Nike,1517.00,1,2024-03-28,Kolkata
ORD13618,CUST944,PRD304,Sports,Campus,1385.00,1,2024-03-28,Chennai
ORD13618,CUST944,PRD208,Electronics,Boult,7315.00,1,2024-03-28,Chennai
ORD13619,CUST242,PRD588,Electronics,JBL,3249.00,1,2024-03-28,Chennai
ORD13620,CUST337,PRD539,Electronics,Realme,956.00,1,2024-03-29,Delhi
ORD13621,CUST855,PRD532,Electronics,Noise,719.00,1,2024-03-29,Chennai
ORD13622,CUST765,PRD247,Sports,Campus,1130.00,1,2024-03-29,Hyderabad
ORD13623,CUST996,PRD439,Electronics,Boat,394.00,2,2024-03-29,Bengaluru
ORD13623,CUST996,PRD163,Electronics,Realme,1801.00,1,2024-03-29,Bengaluru
ORD13624,CUST416,PRD592,Fashion,Levis,555.00,2,2024-03-29,Bengaluru
ORD13624,CUST416,PRD554,Home & Kitchen,Borosil,403.00,1,2024-03-29,Bengaluru
ORD13624,CUST416,PRD477,Fashion,Levis,678.00,3,2024-03-29,Bengaluru
ORD13624,CUST416,PRD374,Electronics,Samsung,1706.00,3,2024-03-29,Bengaluru
ORD13625,CUST1006,PRD177,Fashion,Allen Solly,640.00,1,2024-03-29,Pune
ORD13625,CUST1006,PRD180,Home & Kitchen,Cello,835.00,2,2024-03-29,Pune
ORD13626,CUST1044,PRD169,Home & Kitchen,Milton,801.00,2,2024-03-29,Ahmedabad
ORD13626,CUST1044,PRD529,Beauty,Biotique,234.00,5,2024-03-29,Ahmedabad
ORD13626,CUST1044,PRD100,Electronics,Boat,413.00,1,2024-03-29,Ahmedabad
ORD13627,CUST732,PRD260,Home & Kitchen,Borosil,352.00,4,2024-03-29,Delhi
ORD13628,CUST1354,PRD140,Home & Kitchen,Prestige,2499.00,1,2024-03-29,Chennai
ORD13629,CUST485,PRD586,Fashion,Biba,738.00,1,2024-03-29,Hyderabad
ORD13629,CUST485,PRD306,Home & Kitchen,Wonderchef,732.00,1,2024-03-29,Hyderabad
ORD13630,CUST938,PRD446,Beauty,Plum,155.00,2,2024-03-29,Pune
ORD13630,CUST938,PRD030,Electronics,Mi,1686.00,1,2024-03-29,Pune
ORD13630,CUST938,PRD131,Beauty,Plum,667.00,1,2024-03-29,Pune
ORD13630,CUST938,PRD177,Fashion,Allen Solly,640.00,2,2024-03-29,Pune
ORD13631,CUST192,PRD163,Electronics,Realme,1801.00,1,2024-03-29,Hyderabad
ORD13632,CUST754,PRD443,Fashion,Puma,437.00,8,2024-03-29,Delhi
ORD13633,CUST598,PRD332,Fashion,Biba,597.00,3,2024-03-29,Delhi
ORD13633,CUST598,PRD509,Electronics,Noise,1956.00,3,2024-03-29,Delhi
ORD13633,CUST598,PRD161,Home & Kitchen,Cello,1367.00,1,2024-03-29,Delhi
ORD13634,CUST014,PRD222,Home & Kitchen,Cello,968.00,1,2024-03-29,Pune
ORD13635,CUST250,PRD468,Electronics,Mi,1890.00,2,2024-03-29,Delhi
ORD13635,CUST250,PRD177,Fashion,Allen Solly,640.00,1,2024-03-29,Delhi
ORD13636,CUST1408,PRD381,Fashion,Peter England,406.00,1,2024-03-29,Bengaluru
ORD13637,CUST954,PRD215,Sports,Campus,638.00,1,2024-03-29,Kolkata
ORD13637,CUST954,PRD326,Fashion,Bata,547.00,1,2024-03-29,Kolkata
ORD13637,CUST954,PRD463,Beauty,Plum,432.00,1,2024-03-29,Kolkata
ORD13638,CUST1192,PRD584,Sports,Nike,202.00,1,2024-03-29,Delhi
ORD13639,CUST574,PRD575,Sports,Cosco,2199.00,1,2024-03-29,Hyderabad
ORD13640,CUST840,PRD588,Electronics,JBL,3249.00,1,2024-03-29,Mumbai
ORD13640,CUST840,PRD197,Sports,Cosco,3499.00,1,2024-03-29,Mumbai
ORD13640,CUST840,PRD595,Fashion,Sparx,934.00,1,2024-03-29,Mumbai
ORD13640,CUST840,PRD461,Fashion,Peter England,1071.00,2,2024-03-29,Mumbai
ORD13641,CUST1254,PRD425,Electronics,Realme,1566.00,1,2024-03-29,Bengaluru
ORD13642,CUST394,PRD492,Fashion,Biba,452.00,2,2024-03-29,Delhi
ORD13643,CUST1199,PRD307,Books,Rupa,1199.00,1,2024-03-29,Bengaluru
ORD13644,CUST1142,PRD521,Beauty,Plum,303.00,8,2024-03-29,Delhi
ORD13644,CUST1142,PRD307,Books,Rupa,1199.00,1,2024-03-29,Delhi
ORD13645,CUST1181,PRD567,Electronics,Realme,5695.00,1,2024-03-29,Chennai
ORD13645,CUST1181,PRD193,Sports,Nivia,1965.00,1,2024-03-29,Chennai
ORD13646,CUST1280,PRD181,Home & Kitchen,Wonderchef,1046.00,1,2024-03-29,Hyderabad
ORD13646,CUST1280,PRD071,Beauty,Himalaya,243.00,1,2024-03-29,Hyderabad
ORD13646,CUST1280,PRD245,Sports,Nike,3495.00,1,2024-03-29,Hyderabad
ORD13646,CUST1280,PRD508,Electronics,Sony,1978.00,2,2024-03-29,Hyderabad
ORD13647,CUST1183,PRD404,Beauty,Nivea,493.00,4,2024-03-29,Chennai
ORD13648,CUST562,PRD144,Fashion,Allen Solly,315.00,3,2024-03-29,Bengaluru
ORD13648,CUST562,PRD058,Electronics,Mi,2999.00,1,2024-03-29,Bengaluru
ORD13648,CUST562,PRD153,Electronics,Apple,1631.00,1,2024-03-29,Bengaluru
ORD13649,CUST1068,PRD588,Electronics,JBL,3249.00,1,2024-03-29,Hyderabad
ORD13649,CUST1068,PRD443,Fashion,Puma,437.00,3,2024-03-29,Hyderabad
ORD13649,CUST1068,PRD182,Books,Westland,197.00,2,2024-03-29,Hyderabad
ORD13650,CUST223,PRD030,Electronics,Mi,1686.00,2,2024-03-29,Mumbai
ORD13650,CUST223,PRD452,Home & Kitchen,Wonderchef,462.00,2,2024-03-29,Mumbai
ORD13650,CUST223,PRD104,Home & Kitchen,Butterfly,875.00,2,2024-03-29,Mumbai
ORD13650,CUST223,PRD548,Electronics,Boult,2691.00,1,2024-03-29,Mumbai
ORD13651,CUST189,PRD473,Electronics,Realme,6236.00,1,2024-03-29,Delhi
ORD13652,CUST1462,PRD141,Fashion,Puma,677.00,1,2024-03-29,Mumbai
ORD13652,CUST1462,PRD594,Electronics,JBL,3866.00,1,2024-03-29,Mumbai
ORD13653,CUST962,PRD122,Sports,Yonex,2499.00,1,2024-03-29,Delhi
ORD13653,CUST962,PRD343,Home & Kitchen,Hawkins,805.00,1,2024-03-29,Delhi
ORD13653,CUST962,PRD169,Home & Kitchen,Milton,801.00,1,2024-03-29,Delhi
ORD13654,CUST290,PRD452,Home & Kitchen,Wonderchef,462.00,3,2024-03-29,Bengaluru
ORD13655,CUST762,PRD140,Home & Kitchen,Prestige,2499.00,1,2024-03-29,Ahmedabad
ORD13656,CUST1078,PRD175,Beauty,Biotique,574.00,2,2024-03-29,Hyderabad
ORD13656,CUST1078,PRD500,Electronics,Samsung,18999.00,1,2024-03-29,Hyderabad
ORD13656,CUST1078,PRD044,Fashion,Woodland,1002.00,3,2024-03-29,Hyderabad
ORD13656,CUST1078,PRD443,Fashion,Puma,437.00,2,2024-03-29,Hyderabad
ORD13657,CUST1420,PRD496,Sports,Yonex,1064.00,1,2024-03-29,Chennai
ORD13657,CUST1420,PRD328,Books,Westland,163.00,1,2024-03-29,Chennai
ORD13657,CUST1420,PRD461,Fashion,Peter England,1071.00,1,2024-03-29,Chennai
ORD13657,CUST1420,PRD001,Home & Kitchen,Prestige,1327.00,1,2024-03-29,Chennai
ORD13658,CUST973,PRD163,Electronics,Realme,1801.00,1,2024-03-29,Delhi
ORD13658,CUST973,PRD337,Electronics,Boult,482.00,2,2024-03-29,Delhi
ORD13658,CUST973,PRD172,Electronics,Realme,318.00,2,2024-03-29,Delhi
ORD13659,CUST1316,PRD119,Fashion,Allen Solly,969.00,2,2024-03-29,Bengaluru
ORD13660,CUST1441,PRD163,Electronics,Realme,1801.00,1,2024-03-29,Bengaluru
ORD13660,CUST1441,PRD140,Home & Kitchen,Prestige,2499.00,1,2024-03-29,Bengaluru
ORD13661,CUST1493,PRD508,Electronics,Sony,1978.00,1,2024-03-29,Mumbai
ORD13661,CUST1493,PRD577,Electronics,Mi,1502.00,1,2024-03-29,Mumbai
ORD13661,CUST1493,PRD572,Electronics,Apple,1534.00,2,2024-03-29,Mumbai
ORD13662,CUST1270,PRD545,Electronics,Sony,1990.00,1,2024-03-29,Pune
ORD13662,CUST1270,PRD174,Fashion,Bata,1462.00,2,2024-03-29,Pune
ORD13663,CUST1203,PRD169,Home & Kitchen,Milton,801.00,3,2024-03-29,Bengaluru
ORD13664,CUST092,PRD082,Home & Kitchen,Butterfly,614.00,1,2024-03-29,Mumbai
ORD13665,CUST1255,PRD245,Sports,Nike,3495.00,1,2024-03-30,Hyderabad
ORD13666,CUST1367,PRD391,Fashion,Bata,1999.00,1,2024-03-30,Bengaluru
ORD13667,CUST242,PRD076,Sports,Nivia,579.00,1,2024-03-30,Chennai
ORD13668,CUST780,PRD437,Beauty,Himalaya,333.00,5,2024-03-30,Kolkata
ORD13668,CUST780,PRD440,Beauty,Maybelline,250.00,2,2024-03-30,Kolkata
ORD13669,CUST351,PRD323,Fashion,Woodland,312.00,2,2024-03-30,Bengaluru
ORD13670,CUST281,PRD200,Beauty,Biotique,209.00,4,2024-03-30,Mumbai
ORD13671,CUST288,PRD058,Electronics,Mi,2999.00,1,2024-03-30,Mumbai
ORD13672,CUST1035,PRD012,Home & Kitchen,Cello,615.00,1,2024-03-30,Delhi
ORD13673,CUST671,PRD241,Sports,Campus,963.00,1,2024-03-30,Kolkata
ORD13674,CUST113,PRD323,Fashion,Woodland,312.00,8,2024-03-30,Bengaluru
ORD13675,CUST313,PRD342,Books,Westland,462.00,1,2024-03-30,Bengaluru
ORD13676,CUST676,PRD564,Fashion,Peter England,647.00,1,2024-03-30,Pune
ORD13677,CUST1347,PRD365,Home & Kitchen,Butterfly,960.00,1,2024-03-30,Bengaluru
ORD13677,CUST1347,PRD033,Electronics,Mi,160.00,5,2024-03-30,Bengaluru
ORD13678,CUST355,PRD092,Beauty,Maybelline,184.00,1,2024-03-30,Ahmedabad
ORD13679,CUST185,PRD446,Beauty,Plum,155.00,2,2024-03-30,Pune
ORD13680,CUST873,PRD214,Fashion,Bata,650.00,1,2024-03-30,Chennai
ORD13680,CUST873,PRD177,Fashion,Allen Solly,640.00,2,2024-03-30,Chennai
ORD13681,CUST730,PRD409,Sports,Yonex,1739.00,1,2024-03-30,Pune
ORD13682,CUST1229,PRD247,Sports,Campus,1130.00,2,2024-03-30,Pune
ORD13682,CUST1229,PRD107,Electronics,JBL,844.00,1,2024-03-30,Pune
ORD13682,CUST1229,PRD558,Sports,Adidas,858.00,1,2024-03-30,Pune
ORD13682,CUST1229,PRD498,Fashion,Levis,2999.00,1,2024-03-30,Pune
ORD13683,CUST101,PRD062,Home & Kitchen,Cello,1709.00,1,2024-03-30,Mumbai
ORD13683,CUST101,PRD438,Electronics,Realme,1087.00,2,2024-03-30,Mumbai
ORD13683,CUST101,PRD513,Sports,Decathlon,3680.00,1,2024-03-30,Mumbai
ORD13683,CUST101,PRD163,Electronics,Realme,1801.00,1,2024-03-30,Mumbai
ORD13684,CUST214,PRD228,Electronics,Realme,1737.00,2,2024-03-30,Bengaluru
ORD13685,CUST743,PRD078,Fashion,Woodland,513.00,2,2024-03-30,Pune
ORD13686,CUST1449,PRD197,Sports,Cosco,3499.00,2,2024-03-30,Mumbai
ORD13687,CUST075,PRD444,Electronics,Samsung,346.00,2,2024-03-30,Mumbai
ORD13687,CUST075,PRD286,Electronics,Noise,437.00,3,2024-03-30,Mumbai
ORD13688,CUST410,PRD151,Electronics,Realme,620.00,1,2024-03-30,Mumbai
ORD13689,CUST135,PRD135,Books,Westland,243.00,3,2024-03-30,Chennai
ORD13690,CUST689,PRD076,Sports,Nivia,579.00,2,2024-03-30,Delhi
ORD13690,CUST689,PRD132,Home & Kitchen,Milton,455.00,4,2024-03-30,Delhi
ORD13690,CUST689,PRD197,Sports,Cosco,3499.00,1,2024-03-30,Delhi
ORD13691,CUST243,PRD407,Sports,Puma,235.00,1,2024-03-30,Mumbai
ORD13691,CUST243,PRD140,Home & Kitchen,Prestige,2499.00,1,2024-03-30,Mumbai
ORD13692,CUST249,PRD526,Beauty,Plum,712.00,3,2024-03-30,Hyderabad
ORD13692,CUST249,PRD505,Beauty,Nivea,307.00,1,2024-03-30,Hyderabad
ORD13693,CUST937,PRD017,Electronics,Boat,1299.00,1,2024-03-30,Bengaluru
ORD13694,CUST1122,PRD599,Electronics,Samsung,1030.00,1,2024-03-30,Pune
ORD13694,CUST1122,PRD307,Books,Rupa,1199.00,1,2024-03-30,Pune
ORD13695,CUST862,PRD275,Electronics,JBL,464.00,2,2024-03-30,Chennai
ORD13695,CUST862,PRD279,Fashion,Peter England,462.00,1,2024-03-30,Chennai
ORD13696,CUST1088,PRD239,Fashion,Levis,644.00,2,2024-03-30,Pune
ORD13696,CUST1088,PRD444,Electronics,,346.00,2,2024-03-30,Pune
ORD13696,CUST1088,PRD427,Beauty,Biotique,217.00,1,2024-03-30,Pune
ORD13696,CUST1088,PRD197,Sports,Cosco,3499.00,1,2024-03-30,Pune
ORD13697,CUST966,PRD503,Fashion,Sparx,561.00,2,2024-03-30,Bengaluru
ORD13697,CUST966,PRD061,Home & Kitchen,Prestige,1999.00,1,2024-03-30,Bengaluru
ORD13698,CUST041,PRD529,Beauty,Biotique,234.00,1,2024-03-30,Bengaluru
ORD13699,CUST1212,PRD035,Home & Kitchen,Hawkins,438.00,1,2024-03-30,Chennai
ORD13700,CUST1295,PRD513,Sports,Decathlon,3680.00,1,2024-03-30,Chennai
ORD13701,CUST1133,PRD255,Books,Rupa,223.00,2,2024-03-30,Mumbai
ORD13702,CUST1002,PRD310,Sports,Decathlon,2499.00,1,2024-03-30,Mumbai
ORD13702,CUST1002,PRD181,Home & Kitchen,Wonderchef,1046.00,2,2024-03-30,Mumbai
ORD13703,CUST524,PRD247,Sports,Campus,1130.00,1,2024-03-30,Bengaluru
ORD13704,CUST1337,PRD508,Electronics,Sony,1978.00,2,2024-03-30,Pune
ORD13704,CUST1337,PRD519,Sports,Adidas,826.00,3,2024-03-30,Pune
ORD13705,CUST973,PRD215,Sports,Campus,638.00,1,2024-03-31,Delhi
ORD13705,CUST973,PRD381,Fashion,Peter England,406.00,2,2024-03-31,Delhi
ORD13706,CUST732,PRD261,Fashion,Sparx,324.00,2,2024-03-31,Delhi
ORD13706,CUST732,PRD371,Beauty,Lakme,268.00,1,2024-03-31,Delhi
ORD13707,CUST454,PRD225,Electronics,Samsung,469.00,5,2024-03-31,Chennai
ORD13708,CUST1047,PRD196,Fashion,Bata,1293.00,2,2024-03-31,Mumbai
ORD13709,CUST1397,PRD092,Beauty,Maybelline,184.00,4,2024-03-31,Mumbai
ORD13710,CUST1174,PRD438,Electronics,Realme,1087.00,1,2024-03-31,Delhi
ORD13711,CUST1122,PRD468,Electronics,Mi,1890.00,2,2024-03-31,Pune
ORD13711,CUST1122,PRD444,Electronics,Samsung,346.00,1,2024-03-31,Pune
ORD13712,CUST1009,PRD506,Fashion,Allen Solly,745.00,2,2024-03-31,Kolkata
ORD13713,CUST499,PRD237,Electronics,Mi,1210.00,1,2024-03-31,Pune
ORD13714,CUST795,PRD519,Sports,Adidas,826.00,1,2024-03-31,Bengaluru
ORD13715,CUST1298,PRD239,Fashion,Levis,644.00,2,2024-03-31,Delhi
ORD13716,CUST424,PRD600,Fashion,Allen Solly,763.00,2,2024-03-31,Delhi
ORD13717,CUST519,PRD521,Beauty,Plum,303.00,1,2024-03-31,Hyderabad
ORD13718,CUST215,PRD452,Home & Kitchen,Wonderchef,462.00,2,2024-03-31,Chennai
ORD13719,CUST938,PRD395,Beauty,Maybelline,618.00,1,2024-03-31,Pune
ORD13720,CUST1109,PRD495,Fashion,Woodland,1999.00,1,2024-03-31,Mumbai
ORD13720,CUST1109,PRD307,Books,Rupa,1199.00,1,2024-03-31,Mumbai
ORD13720,CUST1109,PRD190,Home & Kitchen,Cello,701.00,1,2024-03-31,Mumbai
ORD13720,CUST1109,PRD225,Electronics,Samsung,469.00,4,2024-03-31,Mumbai
ORD13721,CUST1044,PRD480,Sports,Nike,942.00,1,2024-03-31,Ahmedabad
ORD13721,CUST1044,PRD525,Books,Bloomsbury,699.00,3,2024-03-31,Ahmedabad
ORD13722,CUST1482,PRD049,Home & Kitchen,Milton,1532.00,1,2024-03-31,Bengaluru
ORD13722,CUST1482,PRD210,Fashion,Sparx,599.00,1,2024-03-31,Bengaluru
ORD13722,CUST1482,PRD427,Beauty,Biotique,217.00,5,2024-03-31,Bengaluru
ORD13723,CUST625,PRD180,Home & Kitchen,Cello,835.00,1,2024-03-31,Mumbai
ORD13724,CUST1413,PRD525,Books,Bloomsbury,699.00,3,2024-03-31,Bengaluru
ORD13724,CUST1413,PRD382,Electronics,Realme,247.00,1,2024-03-31,Bengaluru
ORD13724,CUST1413,PRD072,Books,Aleph,226.00,3,2024-03-31,Bengaluru
ORD13725,CUST1388,PRD580,Sports,Nivia,762.00,1,2024-03-31,Bengaluru
ORD13726,CUST715,PRD521,Beauty,Plum,303.00,2,2024-03-31,Chennai
ORD13727,CUST069,PRD113,Fashion,Levis,2999.00,1,2024-03-31,Mumbai
ORD13727,CUST069,PRD511,Electronics,Boult,1972.00,2,2024-03-31,Mumbai
ORD13728,CUST1416,PRD342,Books,Westland,462.00,1,2024-03-31,Hyderabad
ORD13729,CUST147,PRD373,Fashion,Peter England,527.00,1,2024-03-31,Bengaluru
ORD13730,CUST1087,PRD197,Sports,Cosco,3499.00,1,2024-03-31,Chennai
ORD13731,CUST931,PRD582,Sports,Decathlon,1095.00,2,2024-03-31,Hyderabad
ORD13732,CUST815,PRD094,Books,Rupa,415.00,2,2024-03-31,Mumbai
ORD13733,CUST1020,PRD066,Electronics,JBL,487.00,1,2024-03-31,Chennai
ORD13733,CUST1020,PRD192,Electronics,Mi,2555.00,1,2024-03-31,Chennai
ORD13733,CUST1020,PRD521,Beauty,Plum,303.00,1,2024-03-31,Chennai
ORD13733,CUST1020,PRD474,Electronics,Noise,355.00,2,2024-03-31,Chennai
ORD13734,CUST156,PRD439,Electronics,Boat,394.00,8,2024-03-31,Mumbai
ORD13734,CUST156,PRD452,Home & Kitchen,Wonderchef,462.00,5,2024-03-31,Mumbai
ORD13735,CUST460,PRD466,Books,Westland,1261.00,2,2024-03-31,Pune
ORD13736,CUST1249,PRD523,Electronics,Apple,1042.00,2,2024-03-31,Delhi
ORD13736,CUST1249,PRD301,Electronics,Boult,813.00,1,2024-03-31,Delhi
ORD13737,CUST854,PRD267,Sports,Campus,1579.00,2,2024-03-31,Bengaluru
ORD13738,CUST123,PRD583,Fashion,Biba,735.00,1,2024-03-31,Bengaluru
ORD13738,CUST123,PRD030,Electronics,Mi,1686.00,1,2024-03-31,Bengaluru
ORD13738,CUST123,PRD292,Home & Kitchen,Cello,2099.00,1,2024-03-31,Bengaluru
ORD13738,CUST123,PRD027,Fashion,Puma,488.00,2,2024-03-31,Bengaluru
ORD13739,CUST1076,PRD271,Home & Kitchen,Cello,404.00,1,2024-03-31,Delhi
ORD13739,CUST1076,PRD163,Electronics,Realme,1801.00,1,2024-03-31,Delhi
ORD13740,CUST638,PRD208,Electronics,Boult,7315.00,2,2024-03-31,Bengaluru
ORD13740,CUST638,PRD576,Beauty,Plum,177.00,4,2024-03-31,Bengaluru
ORD13740,CUST638,PRD192,Electronics,Mi,2555.00,1,2024-03-31,Bengaluru
ORD13741,CUST016,PRD590,Fashion,Sparx,389.00,3,2024-03-31,Mumbai
ORD13742,CUST1431,PRD391,Fashion,Bata,1999.00,2,2024-03-31,Kolkata
ORD13742,CUST1431,PRD362,Home & Kitchen,Wonderchef,564.00,1,2024-03-31,Kolkata
ORD13743,CUST292,PRD522,Fashion,Woodland,302.00,1,2024-03-31,Mumbai
